learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
20800.0,0.919243,2.274568679845996E-8,20800.0,86.8,73.58732191451897,74.16829745596868,74.26900584795322,20800.0,122064.0
20900.0,0.922665,2.2853746865358623E-8,20900.0,86.5,73.00993234489708,73.83720930232558,73.37278106508876,20900.0,122064.0
21000.0,0.925947,2.295738600608376E-8,21000.0,86.5,73.00971650205925,73.98843930635837,73.21428571428571,21000.0,122064.0
21100.0,0.929358,2.306509871449736E-8,21100.0,87.2,74.40737067724496,75.61904761904762,74.65346534653466,21100.0,122064.0
21200.0,0.933373,2.3191884561545326E-8,21200.0,87.5,75.00359948167463,76.19047619047619,75.0,21200.0,122064.0
21300.0,0.937877,2.333411207215654E-8,21300.0,87.8,75.57097832224683,76.93761814744802,75.40322580645162,21300.0,122064.0
21400.0,0.979979,2.4663610884712807E-8,21400.0,87.8,75.57459758148475,76.76190476190476,75.25354969574036,21400.0,122064.0
21500.0,0.985235,2.482958508448469E-8,21500.0,87.6,75.20763604809719,76.15384615384615,74.48559670781893,21500.0,122064.0
21600.0,0.990647,2.5000485459135643E-8,21600.0,88.0,76.00691000991715,77.05544933078394,75.30864197530865,21600.0,122064.0
21700.0,0.996762,2.5193585198786527E-8,21700.0,88.1,76.20342670655425,77.29007633587787,75.36231884057972,21700.0,122064.0
21800.0,1.001879,2.5355170050428976E-8,21800.0,88.4,76.79118064864649,77.86259541984734,75.88357588357589,21800.0,122064.0
21900.0,1.007636,2.5536964850293267E-8,21900.0,88.4,76.79814385150812,77.64932562620425,76.22950819672131,21900.0,122064.0
22000.0,1.013348,2.571733863817321E-8,22000.0,88.2,76.40519085801124,77.35124760076776,76.16161616161617,22000.0,122064.0
22100.0,1.020716,2.595000566707717E-8,22100.0,88.7,77.40632622865597,78.01556420233463,76.74897119341564,22100.0,122064.0
22200.0,1.027634,2.6168462576137648E-8,22200.0,89.3,78.60941185878214,79.2233009708738,78.11860940695297,22200.0,122064.0
22300.0,1.035597,2.64199185412791E-8,22300.0,89.3,78.6071879848371,79.06066536203524,78.29614604462475,22300.0,122064.0
22400.0,1.040815,2.658469277537531E-8,22400.0,89.2,78.40336907442439,79.02912621359224,77.82340862422998,22400.0,122064.0
22500.0,1.046069,2.6750603819058998E-8,22500.0,89.60000000000001,79.19575593421058,79.96146435452795,78.46790890269152,22500.0,122064.0
22600.0,1.0521,2.6941051003005765E-8,22600.0,89.9,79.7883580942623,80.53949903660886,79.13223140495869,22600.0,122064.0
22700.0,1.056954,2.7094330829050802E-8,22700.0,90.4,80.7751615086692,81.7490494296578,80.04158004158005,22700.0,122064.0
22800.0,1.061955,2.7252252627578042E-8,22800.0,90.5,80.98189476381515,81.97343453510437,80.33126293995859,22800.0,122064.0
22900.0,1.066798,2.7405185095138015E-8,22900.0,90.8,81.5621655637368,82.23938223938224,80.54968287526427,22900.0,122064.0
23000.0,1.071535,2.7554770290023747E-8,23000.0,91.5,82.95253987100088,83.6223506743738,81.95329087048833,23000.0,122064.0
23100.0,1.07608,2.7698292500442925E-8,23100.0,91.10000000000001,82.15860797049154,82.65107212475634,81.104033970276,23100.0,122064.0
23200.0,1.081213,2.7860382600790923E-8,23200.0,90.8,81.5390789605699,82.27360308285164,80.29978586723769,23200.0,122064.0
23300.0,1.086033,2.8012588773336672E-8,23300.0,91.10000000000001,82.14199720692811,82.95019157088123,81.14406779661017,23300.0,122064.0
23400.0,1.090636,2.8157942510313456E-8,23400.0,91.60000000000001,83.17307692307693,84.0607210626186,82.5,23400.0,122064.0
23500.0,1.095102,2.8298970055249E-8,23500.0,91.10000000000001,82.16404271010359,83.01526717557253,81.30252100840337,23500.0,122064.0
23600.0,1.099678,2.844347118503517E-8,23600.0,90.0,79.95381358650332,80.98859315589354,78.63247863247864,23600.0,122064.0
23700.0,1.10436,2.8591319587495587E-8,23700.0,89.60000000000001,79.17334187760335,80.30303030303031,77.77777777777779,23700.0,122064.0
23800.0,1.108867,2.8733641832239092E-8,23800.0,89.3,78.58423799916739,79.38342967244701,77.56813417190776,23800.0,122064.0
23900.0,1.113577,2.8882374419934213E-8,23900.0,89.1,78.20139511071292,79.31688804554081,77.47933884297521,23900.0,122064.0
24000.0,1.118151,2.9026812393632194E-8,24000.0,89.0,78.0,78.84615384615385,77.45901639344262,24000.0,122064.0
24100.0,1.122986,2.9179492236839393E-8,24100.0,89.0,78.00026399683205,78.9272030651341,77.8672032193159,24100.0,122064.0
24200.0,1.12731,2.9316035699513217E-8,24200.0,89.0,77.99964799436792,78.55750487329435,77.9559118236473,24200.0,122064.0
24300.0,1.130785,2.9425769402749003E-8,24300.0,88.7,77.40271167459905,78.01556420233463,77.03252032520325,24300.0,122064.0
24400.0,1.134409,2.9540208234555188E-8,24400.0,89.0,78.00281563959814,77.9559118236473,77.68762677484787,24400.0,122064.0
24500.0,1.138226,2.966074162887202E-8,24500.0,89.3,78.59554787395778,78.76984126984128,78.07377049180329,24500.0,122064.0
24600.0,1.143282,2.982040021982457E-8,24600.0,90.2,80.37998758733909,80.4,80.12170385395538,24600.0,122064.0
24700.0,1.147231,2.9945101915962156E-8,24700.0,90.5,80.99330964499505,80.57259713701433,81.26232741617358,24700.0,122064.0
24800.0,1.15109,3.0066961588131045E-8,24800.0,90.7,81.4,81.13590263691684,81.58415841584159,24800.0,122064.0
24900.0,1.154721,3.0181621466245904E-8,24900.0,90.0,79.99927997407907,79.83870967741936,80.19801980198021,24900.0,122064.0
25000.0,1.158566,3.030303904579744E-8,25000.0,89.9,79.79854549527566,79.5959595959596,79.71887550200803,25000.0,122064.0
25100.0,1.162412,3.042448820339308E-8,25100.0,90.0,80.00167985889186,79.63340122199594,79.87927565392354,25100.0,122064.0
25200.0,1.166018,3.053835863040552E-8,25200.0,89.9,79.80000000000001,79.67806841046277,79.96031746031747,25200.0,122064.0
25300.0,1.169765,3.065668156163559E-8,25300.0,90.4,80.79946238494678,80.40816326530613,80.80000000000001,25300.0,122064.0
25400.0,1.173248,3.0766667889224145E-8,25400.0,90.2,80.40094075484377,80.24193548387098,80.24193548387098,25400.0,122064.0
25500.0,1.177035,3.088625394221808E-8,25500.0,89.8,79.59959199183984,78.96907216494846,79.84189723320159,25500.0,122064.0
25600.0,1.180644,3.100021910336281E-8,25600.0,89.9,79.79806061381893,79.13223140495869,80.15717092337918,25600.0,122064.0
25700.0,1.184373,3.1117973629799135E-8,25700.0,89.4,78.78854581473996,78.18930041152264,78.58585858585859,25700.0,122064.0
25800.0,1.188004,3.1232633507913994E-8,25800.0,90.0,79.9903153126113,79.20997920997921,79.7979797979798,25800.0,122064.0
25900.0,1.191532,3.13440408474869E-8,25900.0,89.9,79.78058936579117,78.95833333333334,79.26078028747435,25900.0,122064.0
26000.0,1.196776,3.150946246253118E-8,26000.0,89.60000000000001,79.16675013321262,78.94736842105263,78.81873727087577,26000.0,121936.0
26100.0,1.201789,3.1675046400891395E-8,26100.0,88.8,77.57488386993433,77.64471057884231,77.04918032786885,26100.0,127680.0
26200.0,1.205782,3.180693881379232E-8,26200.0,88.4,76.78811551514374,76.89243027888446,75.88357588357589,26200.0,127680.0
26300.0,1.209971,3.19453052845266E-8,26300.0,87.5,74.98499099459676,75.49019607843137,74.33264887063655,26300.0,127680.0
26400.0,1.213868,3.2074026730325474E-8,26400.0,86.7,73.36761501986415,73.81889763779527,72.63374485596708,26400.0,127680.0
26500.0,1.217626,3.219815688000784E-8,26500.0,87.0,73.94486733928993,74.50980392156863,72.91666666666666,26500.0,127680.0
26600.0,1.22138,3.232215490606095E-8,26600.0,86.6,73.17596566523605,73.77690802348337,72.48459958932239,26600.0,127680.0
26700.0,1.225089,3.244466654128498E-8,26700.0,86.5,72.99870393778902,73.37278106508876,72.3360655737705,26700.0,127680.0
26800.0,1.228706,3.2564139333036203E-8,26800.0,85.5,70.95655100029644,71.56862745098039,69.66527196652719,26800.0,127680.0
26900.0,1.232369,3.2685131546523826E-8,26900.0,85.8,71.59636433463483,72.04724409448818,70.66115702479338,26900.0,127680.0
27000.0,1.236026,3.280592557456757E-8,27000.0,85.5,70.99512718136647,70.64777327935222,69.72860125260961,27000.0,127680.0
27100.0,1.23964,3.2925299273596855E-8,27100.0,85.8,71.58772589758775,71.19675456389452,70.53941908713692,27100.0,127680.0
27200.0,1.24359,3.305577135748332E-8,27200.0,86.6,73.16618939864229,72.54098360655738,72.02505219206681,27200.0,127680.0
27300.0,1.247373,3.318072727984851E-8,27300.0,86.2,72.3690533397405,71.83673469387755,71.24999999999999,27300.0,127680.0
27400.0,1.251126,3.330469227499431E-8,27400.0,87.0,73.98834677935714,73.46938775510205,73.25102880658436,27400.0,127680.0
27500.0,1.255074,3.343509829706615E-8,27500.0,87.5,74.9699639567481,74.43762781186093,73.95833333333334,27500.0,127680.0
27600.0,1.258719,3.3555495954222135E-8,27600.0,87.8,75.56246394461894,75.05112474437627,74.36974789915966,27600.0,127680.0
27700.0,1.262336,3.367496874597336E-8,27700.0,88.1,76.12302061847396,75.86206896551724,74.6268656716418,27700.0,127680.0
27800.0,1.266231,3.380362412995761E-8,27800.0,88.5,76.9391192748857,76.86116700201208,75.37473233404711,27800.0,127680.0
27900.0,1.270089,3.3931057370371274E-8,27900.0,88.8,77.50236024345661,77.82178217821783,75.91397849462366,27900.0,127680.0
28000.0,1.273878,3.405621147818034E-8,28000.0,88.9,77.73284225223274,78.27788649706459,76.58227848101265,28000.0,127680.0
28100.0,1.277531,3.4176873382594834E-8,28100.0,89.3,78.55264423847856,79.3036750483559,77.52100840336135,28100.0,127680.0
28200.0,1.281216,3.429859227604334E-8,28200.0,89.1,78.17031162380839,79.11877394636015,77.29166666666667,28200.0,127680.0
28300.0,1.285004,3.44237133529451E-8,28300.0,90.5,80.9558174965921,81.5891472868217,79.83014861995754,28300.0,127680.0
28400.0,1.288807,3.454932989345655E-8,28400.0,90.2,80.36662325954123,81.22605363984675,79.36842105263159,28400.0,127680.0
28500.0,1.292516,3.467184152868058E-8,28500.0,90.10000000000001,80.19366197183099,81.42589118198875,79.54545454545455,28500.0,127680.0
28600.0,1.29641,3.480046388175751E-8,28600.0,89.4,78.78132756826007,80.26070763500933,77.82426778242679,28600.0,127680.0
28700.0,1.300341,3.493030837840503E-8,28700.0,90.0,79.99551899625517,81.37802607076351,79.42386831275721,28700.0,127680.0
28800.0,1.303983,3.505060694283908E-8,28800.0,90.9,81.79956318951656,82.76515151515153,81.72690763052209,28800.0,127680.0
28900.0,1.307545,3.5168263034688086E-8,28900.0,90.60000000000001,81.20030079518729,81.88824662813103,80.97165991902835,28900.0,127680.0
29000.0,1.311315,3.529278955525821E-8,29000.0,91.10000000000001,82.19900314417607,82.88461538461539,81.79959100204499,29000.0,127680.0
29100.0,1.314983,3.5413946923282395E-8,29100.0,91.2,82.38816484677704,82.97872340425533,81.81818181818183,29100.0,127680.0
29200.0,1.318675,3.5535897033082094E-8,29200.0,91.0,81.99740762669825,82.55813953488372,81.63265306122449,29200.0,127680.0
29300.0,1.322367,3.5657847142881794E-8,29300.0,90.7,81.40029759523848,81.83593750000001,81.3627254509018,29300.0,127680.0
29400.0,1.326318,3.578835225767557E-8,29400.0,90.7,81.3968746749454,81.80039138943249,80.8641975308642,29400.0,127680.0
29500.0,1.329966,3.59088490075535E-8,29500.0,91.0,81.98616537500801,82.0,81.25000000000001,29500.0,127680.0
29600.0,1.333753,3.603393705354794E-8,29600.0,91.7,83.39481918358528,83.36673346693388,82.92181069958848,29600.0,127680.0
29700.0,1.33743,3.6155391699737945E-8,29700.0,91.7,83.39322443556972,83.56435643564357,82.88659793814433,29700.0,127680.0
29800.0,1.341329,3.6284179207351445E-8,29800.0,91.60000000000001,83.1668049393404,83.52941176470588,82.38993710691824,29800.0,127680.0
29900.0,1.34504,3.64067569043901E-8,29900.0,91.9,83.7966296989774,84.24124513618678,83.5030549898167,29900.0,127680.0
30000.0,1.348766,3.652983006503845E-8,30000.0,91.60000000000001,83.19926076747379,83.52941176470588,82.89205702647658,30000.0,127680.0
30100.0,1.352535,3.6654323554701256E-8,30100.0,91.9,83.79066342213116,83.73493975903615,83.53658536585367,30100.0,127680.0
30200.0,1.35648,3.6784630484051155E-8,30200.0,91.8,83.59310910582445,83.43434343434343,83.02277432712216,30200.0,127680.0
30300.0,1.360232,3.690856244828964E-8,30300.0,91.60000000000001,83.1929410352348,83.16633266533067,82.42677824267784,30300.0,127680.0
30400.0,1.364083,3.703576447235212E-8,30400.0,91.5,82.99455825864277,82.47422680412372,82.51028806584362,30400.0,127680.0
30500.0,1.367789,3.7158177014854206E-8,30500.0,90.7,81.37407270921123,80.9034907597536,80.98159509202455,30500.0,127680.0
30600.0,1.371669,3.728633693522876E-8,30600.0,90.5,80.97168586857244,80.45267489711935,80.24948024948026,30600.0,127680.0
30700.0,1.37535,3.7407923705048016E-8,30700.0,90.4,80.75566104304318,79.9163179916318,80.12422360248448,30700.0,127680.0
30800.0,1.378883,3.7524621900584946E-8,30800.0,90.10000000000001,80.15952543188104,78.98089171974523,79.83706720977597,30800.0,127680.0
30900.0,1.382818,3.7654598520861715E-8,30900.0,89.8,79.58432075834241,78.57142857142857,78.96907216494846,30900.0,127680.0
31000.0,1.391031,3.793696384463043E-8,31000.0,89.60000000000001,79.20374332620129,77.87234042553192,78.90466531440163,31000.0,132896.0
31100.0,1.394825,3.8067795270019087E-8,31100.0,88.6,77.20437675966214,76.0,77.01612903225806,31100.0,133296.0
31200.0,1.398512,3.8194936931961094E-8,31200.0,89.0,77.99867992079525,77.22567287784679,77.91164658634538,31200.0,133296.0
31300.0,1.405881,3.845975398603411E-8,31300.0,87.6,75.20357068582125,74.79674796747967,74.89878542510121,31300.0,138912.0
31400.0,1.410238,3.861632989926469E-8,31400.0,86.9,73.8044008606554,73.90438247011953,73.48178137651821,31400.0,138912.0
31500.0,1.414315,3.876284355504643E-8,31500.0,86.9,73.79371049051773,74.21259842519686,73.53535353535354,31500.0,138912.0
31600.0,1.419894,3.89631492934293E-8,31600.0,86.6,73.17285092513623,73.35984095427436,73.03822937625755,31600.0,138784.0
31700.0,1.425298,3.9165202135013186E-8,31700.0,85.8,71.54593728083358,71.99211045364892,71.19675456389452,31700.0,144528.0
31800.0,1.429723,3.933065065907105E-8,31800.0,84.6,69.17040358744394,69.74459724950883,68.57142857142856,31800.0,144528.0
31900.0,1.433899,3.9486789198385324E-8,31900.0,84.7,69.39559296538701,70.0,69.09090909090908,31900.0,144528.0
32000.0,1.438141,3.96453954444991E-8,32000.0,84.2,68.39936798735975,68.58846918489066,66.66666666666666,32000.0,144528.0
32100.0,1.442376,3.9803739964134144E-8,32100.0,84.39999999999999,68.79563138839437,69.23076923076923,66.52360515021458,32100.0,144528.0
32200.0,1.446551,3.995984111395145E-8,32200.0,84.2,68.40113755904787,68.20925553319918,65.87473002159825,32200.0,144528.0
32300.0,1.450826,4.011968121346498E-8,32300.0,85.2,70.4143194693768,69.67213114754098,68.77637130801688,32300.0,144528.0
32400.0,1.454997,4.027563280529444E-8,32400.0,86.2,72.40827751674497,71.72131147540983,71.0691823899371,32400.0,144528.0
32500.0,1.45935,4.043838928557102E-8,32500.0,86.4,72.7860664660306,72.1311475409836,72.01646090534979,32500.0,144528.0
32600.0,1.463653,4.059927629099949E-8,32600.0,86.6,73.17070240702847,72.76422764227642,72.59713701431492,32600.0,144528.0
32700.0,1.467904,4.075821904258593E-8,32700.0,87.3,74.51375454538157,74.1869918699187,74.08163265306122,32700.0,144528.0
32800.0,1.472045,4.091304894950652E-8,32800.0,88.3,76.4443442266497,75.92592592592592,75.42016806722688,32800.0,144528.0
32900.0,1.47657,4.108223642326061E-8,32900.0,88.2,76.25181130252777,74.7323340471092,74.34782608695653,32900.0,144528.0
33000.0,1.480954,4.1246151977943024E-8,33000.0,88.5,76.88070443488401,75.53191489361703,75.99164926931107,33000.0,144528.0
33100.0,1.485078,4.140034626341526E-8,33100.0,88.9,77.62277235706799,76.12903225806453,77.11340206185568,33100.0,144528.0
33200.0,1.489409,4.1562280174758675E-8,33200.0,88.4,76.62496775857622,75.3715498938429,76.56565656565657,33200.0,144528.0
33300.0,1.493677,4.172185854779347E-8,33300.0,88.2,76.23468849315842,74.94692144373673,75.7201646090535,33300.0,144528.0
33400.0,1.497827,4.187702496018672E-8,33400.0,87.5,74.84605787419004,73.40425531914893,73.90396659707724,33400.0,144528.0
33500.0,1.502194,4.2040304893420775E-8,33500.0,86.8,73.44224694686437,72.03389830508475,71.73447537473233,33500.0,144528.0
33600.0,1.506552,4.220324832118217E-8,33600.0,87.3,74.45654797341872,73.65145228215766,72.62931034482759,33600.0,144528.0
33700.0,1.511015,4.23701176461246E-8,33700.0,87.1,74.14498051854346,73.34710743801652,73.18087318087318,33700.0,144528.0
33800.0,1.515655,4.2543604912029345E-8,33800.0,86.6,73.18165625287698,72.81947261663286,72.70875763747455,33800.0,144528.0
33900.0,1.520067,4.27085673726267E-8,33900.0,87.1,74.20804708930814,74.35387673956262,74.40476190476191,33900.0,144528.0
34000.0,1.524288,4.2866388439304274E-8,34000.0,87.4,74.79677398707034,75.81573896353167,74.9003984063745,34000.0,144528.0
34100.0,1.528933,4.304006265269383E-8,34100.0,87.6,75.20714034358105,76.33587786259542,75.2,34100.0,144528.0
34200.0,1.533576,4.321366208708946E-8,34200.0,87.9,75.8038713805791,76.4591439688716,75.50607287449392,34200.0,144528.0
34300.0,1.53775,4.336972584740981E-8,34300.0,88.2,76.40604005374624,76.90802348336595,76.5873015873016,34300.0,144528.0
34400.0,1.542034,4.3529902452396E-8,34400.0,89.0,78.00307956886037,78.84615384615385,78.38899803536346,34400.0,144528.0
34500.0,1.546185,4.368510625428621E-8,34500.0,89.9,79.79579752588539,80.3883495145631,80.4642166344294,34500.0,144528.0
34600.0,1.550547,4.3848199240035456E-8,34600.0,89.5,78.98722423233326,79.0,79.69052224371373,34600.0,144528.0
34700.0,1.555026,4.401566679692928E-8,34700.0,89.7,79.39967039472631,78.93660531697341,79.84344422700588,34700.0,144528.0
34800.0,1.559824,4.419506160335406E-8,34800.0,90.0,79.99495872959986,79.50819672131148,80.35363457760315,34800.0,144528.0
34900.0,1.564416,4.4366754173404615E-8,34900.0,89.7,79.39967039472631,78.85010266940452,79.64426877470356,34900.0,144528.0
35000.0,1.569047,4.45399049338367E-8,35000.0,89.8,79.59959199183984,78.92561983471074,79.96070726915521,35000.0,144528.0
35100.0,1.573459,4.470486739443406E-8,35100.0,89.5,78.98890614244321,78.125,79.28994082840237,35100.0,144528.0
35200.0,1.580804,4.499016452994609E-8,35200.0,88.9,77.79378225903253,76.92307692307693,78.27788649706459,35200.0,150144.0
35300.0,1.585358,4.516705263819957E-8,35300.0,88.0,76.0004799904002,75.35934291581108,76.37795275590551,35300.0,150144.0
35400.0,1.589936,4.534487296309733E-8,35400.0,87.8,75.6000975996096,74.68879668049793,75.45271629778672,35400.0,150144.0
35500.0,1.595521,4.5561807544694975E-8,35500.0,88.1,76.19600092815594,75.25987525987526,75.71428571428571,35500.0,150144.0
35600.0,1.601447,4.579198737111353E-8,35600.0,87.8,75.5992191750136,75.30364372469636,75.05112474437627,35600.0,150144.0
35700.0,1.607133,4.601284503108922E-8,35700.0,87.8,75.58505805552998,75.50200803212851,74.53027139874739,35700.0,150144.0
35800.0,1.612996,4.624057778881653E-8,35800.0,87.5,74.99719968636488,75.0499001996008,74.06639004149378,35800.0,150144.0
35900.0,1.622592,4.6625860556960074E-8,35900.0,86.8,73.59915517296554,73.65269461077844,72.78350515463917,35900.0,155200.0
36000.0,1.628894,4.687888806892763E-8,36000.0,86.2,72.39900636422911,72.50996015936255,70.8245243128964,36000.0,155200.0
36100.0,1.634814,4.71174357914262E-8,36100.0,86.1,72.19577375761116,72.69155206286837,70.61310782241014,36100.0,155760.0
36200.0,1.640806,4.735888477000922E-8,36200.0,86.7,73.39361446747219,74.2248062015504,71.45922746781116,36200.0,155760.0
36300.0,1.646733,4.759771455907156E-8,36300.0,86.8,73.60475114479394,74.76099426386233,70.98901098901098,36300.0,155760.0
36400.0,1.656303,4.7995857319070197E-8,36400.0,86.7,73.39829749103941,73.97260273972603,71.5203426124197,36400.0,160816.0
36500.0,1.662815,4.82667774500118E-8,36500.0,86.5,73.0038874402086,73.47740667976424,71.45877378435517,36500.0,160816.0
36600.0,1.669277,4.853655358569486E-8,36600.0,86.3,72.60131513687344,72.15447154471545,71.63561076604555,36600.0,161376.0
36700.0,1.675793,4.8808584118054936E-8,36700.0,85.9,71.80473680421689,71.8,70.98765432098764,36700.0,161376.0
36800.0,1.682491,4.9088212802178295E-8,36800.0,86.2,72.40264934566282,72.00811359026369,71.36929460580913,36800.0,161376.0
36900.0,1.68914,4.936579583005769E-8,36900.0,87.3,74.60406334986402,74.6506986027944,73.43096234309623,36900.0,161376.0
37000.0,1.695677,4.9638703072236604E-8,37000.0,87.8,75.6007807750152,75.64870259481037,74.58333333333333,37000.0,161376.0
37100.0,1.702096,4.990668404019537E-8,37100.0,88.0,76.00143991360518,76.04790419161677,75.15527950310559,37100.0,161376.0
