learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
700000.0,13.257302,5.163947335547867E-8,700000.0,91.4,82.80034399312014,82.5910931174089,82.62626262626263,2592.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
701000.0,13.274774,5.1690097567107904E-8,701000.0,88.2,76.32043666720179,75.56935817805383,75.1578947368421,3592.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
702000.0,13.291429,5.1738354563713036E-8,702000.0,88.3,76.5442691835802,76.36363636363637,76.41129032258065,4592.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
703000.0,13.311617,5.17968482441372E-8,703000.0,88.8,77.51365242531321,78.25242718446603,77.55511022044088,5592.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
704000.0,13.329108,5.1872830939375655E-8,704000.0,85.6,71.2207210808218,71.81996086105676,70.73170731707317,6592.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
705000.0,13.347149,5.1977301982955765E-8,705000.0,86.9,73.74265395624043,71.82795698924731,72.65135699373695,7592.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
706000.0,13.364678,5.207880815904998E-8,706000.0,87.7,75.39724449138305,76.74858223062382,75.10121457489879,8592.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
707000.0,13.384318,5.21925386227667E-8,707000.0,89.9,79.72408698165934,80.31189083820664,78.91440501043841,9592.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
708000.0,13.401204,5.229032134223312E-8,708000.0,89.9,79.73433925919981,78.13852813852814,78.64693446088795,10592.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
709000.0,13.417909,5.238705593471722E-8,709000.0,89.7,79.36880563411879,79.23387096774194,78.49686847599166,11592.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
710000.0,13.436595,5.249526201643874E-8,710000.0,87.7,75.32736375890622,75.44910179640718,73.71794871794872,12592.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
711000.0,13.459276,5.2528167466322543E-8,711000.0,77.4,54.551304739534736,53.78323108384458,51.082251082251084,376.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
712000.0,13.476384,5.2552987643414035E-8,712000.0,88.3,76.5525423457077,76.6,76.12244897959184,160.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
713000.0,13.493389,5.257765838876363E-8,713000.0,88.3,76.60954330633102,76.83168316831683,76.55310621242485,1160.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
714000.0,13.510391,5.260232478173239E-8,714000.0,89.3,78.58115141324366,78.16326530612245,77.98353909465021,2160.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
715000.0,13.527188,5.2626693762010966E-8,715000.0,90.7,81.36974446501118,81.65680473372781,80.8641975308642,3160.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
716000.0,13.544926,5.2678088694810835E-8,716000.0,85.6,71.1168164313222,72.03883495145631,69.36170212765957,4160.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
717000.0,13.563533,5.273200150993132E-8,717000.0,89.4,78.80178065042537,79.17485265225933,79.41747572815534,5160.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
718000.0,13.582583,5.2814756660825646E-8,718000.0,86.8,73.58224727016555,73.00613496932516,72.72727272727273,6160.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
719000.0,13.599826,5.288966201866663E-8,719000.0,86.8,73.5903869008319,73.33333333333333,74.06679764243614,7160.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
720000.0,13.617678,5.2993038609209954E-8,720000.0,85.39999999999999,70.76444957067794,71.03174603174602,70.32520325203252,8160.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
721000.0,13.635681,5.309728960403134E-8,721000.0,88.2,76.35839076775125,75.56935817805383,75.1578947368421,9160.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
722000.0,13.653252,5.319903899191151E-8,722000.0,89.2,78.39956799135983,78.86497064579257,78.3567134268537,10160.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
723000.0,13.670172,5.329701859710942E-8,723000.0,88.7,77.40361542153255,77.97270955165693,77.26358148893361,11160.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
724000.0,13.686954,5.339419907786777E-8,724000.0,88.9,77.79200512184387,76.63157894736841,76.23126338329764,12160.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
725000.0,13.704681,5.3496851823810045E-8,725000.0,90.0,80.00167985889186,79.83870967741936,79.87927565392354,13160.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
726000.0,13.72216,5.359806846206384E-8,726000.0,90.10000000000001,80.13181238008846,79.95951417004049,78.24175824175825,14160.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
727000.0,13.740343,5.372966631005205E-8,727000.0,88.0,76.0,74.73684210526315,75.95190380761522,15160.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
728000.0,13.757063,5.38506758254435E-8,728000.0,86.2,72.37447401398892,71.60493827160494,71.1297071129707,16160.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
729000.0,13.777447,5.405718042204774E-8,729000.0,83.2,66.32078648982406,66.9291338582677,65.43209876543209,17160.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
730000.0,13.795093,5.4235947107275296E-8,730000.0,84.7,69.3965724161106,69.5219123505976,69.09090909090908,18160.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
731000.0,13.817891,5.4269022300011554E-8,731000.0,80.9,61.722833231795306,62.17821782178219,59.873949579831944,728.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
732000.0,13.835667,5.429481160723498E-8,732000.0,88.7,77.39873432912243,77.26358148893361,77.30923694779118,864.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
733000.0,13.852177,5.431876420974729E-8,733000.0,89.1,78.20244132657143,78.41584158415841,77.93522267206477,1864.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
734000.0,13.86891,5.434304033923478E-8,734000.0,92.10000000000001,84.19860947763404,84.1683366733467,83.87755102040816,2864.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
735000.0,13.889387,5.437274824000065E-8,735000.0,81.8,63.45542967981332,63.59999999999999,63.45381526104417,152.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
736000.0,13.906434,5.4397479918681894E-8,736000.0,85.7,71.36609745939192,70.20833333333333,70.9349593495935,1152.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
737000.0,13.923697,5.442252496878304E-8,737000.0,89.7,79.40741333120077,80.0,78.49686847599166,2152.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
738000.0,13.941019,5.4472714563210784E-8,738000.0,86.1,72.1672687080006,72.79843444227005,70.61310782241014,3152.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
739000.0,13.957804,5.45213482280572E-8,739000.0,88.3,76.59887674608382,75.92592592592592,76.50602409638554,4152.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
740000.0,13.97505,5.457131761643619E-8,740000.0,89.8,79.59673547767643,79.26829268292683,79.39393939393939,5152.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
741000.0,13.994435,5.4655528041637584E-8,741000.0,87.0,73.99427874132309,74.55968688845401,72.86012526096033,6152.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
742000.0,14.012198,5.473269233273133E-8,742000.0,85.1,70.11368833190254,72.09737827715355,67.74891774891775,7152.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
743000.0,14.033473,5.485589068382976E-8,743000.0,84.5,68.9875950380152,68.23770491803278,68.74999999999999,8152.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
744000.0,14.052802,5.4967820222179067E-8,744000.0,87.1,74.15285480716828,73.78048780487805,71.71052631578947,9152.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
745000.0,14.072804,5.5083646939860425E-8,745000.0,85.1,70.19999999999999,69.83805668016194,69.02286902286902,10152.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
746000.0,14.092271,5.5196375602649295E-8,746000.0,89.2,78.39611130003401,79.58412098298678,78.26961770623743,11152.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
747000.0,14.111237,5.530620309627716E-8,747000.0,87.2,74.35938526626175,74.90196078431373,73.22175732217573,12152.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
748000.0,14.132629,5.543007896592217E-8,748000.0,87.9,75.77228349231521,76.2278978388998,75.25562372188139,13152.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
749000.0,14.154122,5.555453970200483E-8,749000.0,89.8,79.59469462060136,80.30888030888032,79.18367346938776,14152.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
750000.0,14.172154,5.568504470090069E-8,750000.0,83.89999999999999,67.79304329735221,68.4313725490196,67.14285714285714,15152.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
751000.0,14.193288,5.5715705773068776E-8,751000.0,80.10000000000001,60.18821571185071,62.31060606060607,60.04016064257029,632.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
752000.0,14.212891,5.574414568021891E-8,752000.0,87.5,74.89354864626014,75.0,73.84937238493724,896.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
753000.0,14.229951,5.576889621921709E-8,753000.0,92.4,84.79197016024462,83.9662447257384,84.48979591836736,1896.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
754000.0,14.246487,5.5792886542363275E-8,754000.0,92.4,84.80145905993027,84.19958419958421,84.76953907815631,2896.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
755000.0,14.269681,5.582653624936936E-8,755000.0,83.5,67.00026399788801,67.58349705304518,67.39130434782608,248.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
756000.0,14.286458,5.585087621377571E-8,756000.0,90.5,80.93380216110336,80.84677419354838,80.20833333333334,1248.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
757000.0,14.305227,5.587810615905454E-8,757000.0,89.3,78.35480321077162,79.3036750483559,77.98353909465021,808.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
758000.0,14.322614,5.5903331107563414E-8,758000.0,88.8,77.55663942737368,77.77777777777779,76.61795407098121,1808.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
759000.0,14.339756,5.592820061163767E-8,759000.0,90.7,81.40743702518994,81.4,81.72888015717092,2808.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
760000.0,14.357608,5.5979925853510666E-8,760000.0,86.7,73.39723331226448,73.558648111332,72.34927234927234,3808.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
761000.0,14.374634,5.6029257803327474E-8,761000.0,86.5,72.97470432324656,72.27926078028747,71.15384615384615,4808.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
762000.0,14.392315,5.608048758159078E-8,762000.0,90.3,80.59394531093702,81.23791102514507,80.56112224448898,5808.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
763000.0,14.411533,5.616397254168984E-8,763000.0,85.6,71.19827189631378,71.08433734939759,71.2,6808.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
764000.0,14.431493,5.627955604758525E-8,764000.0,86.9,73.8062864912421,74.7104247104247,73.53535353535354,7808.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
765000.0,14.449001,5.6380940617786486E-8,765000.0,86.9,73.80041919329291,72.82157676348547,72.47899159663865,8808.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
766000.0,14.466202,5.648054742564755E-8,766000.0,88.2,76.40726656189894,75.56935817805383,75.10548523206751,9808.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
767000.0,14.482929,5.657740941478144E-8,767000.0,89.8,79.57058163755809,80.30888030888032,79.64071856287426,10808.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
768000.0,14.49981,5.6675163180463816E-8,768000.0,88.4,76.7777065983344,77.56286266924565,75.93360995850622,11808.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
769000.0,14.516575,5.677224521835642E-8,769000.0,89.3,78.59640419590491,79.1015625,77.98353909465021,12808.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
770000.0,14.535612,5.688248385571768E-8,770000.0,88.4,76.78439911620609,76.18069815195072,76.22950819672131,13808.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
771000.0,14.556005,5.691206988982025E-8,771000.0,79.60000000000001,59.09200288762333,58.19672131147542,57.76397515527951,376.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
772000.0,14.572832,5.693648239390714E-8,772000.0,89.5,78.97914731413562,79.37131630648331,78.65853658536585,1376.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
773000.0,14.592124,5.696447110424436E-8,773000.0,89.5,78.97881064112626,79.04191616766467,77.37068965517241,104.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
774000.0,14.608705,5.6988526713103025E-8,774000.0,86.3,72.21726504323561,72.97830374753451,70.1525054466231,1104.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
775000.0,14.624912,5.7012039725151296E-8,775000.0,89.7,79.34944744735112,80.38095238095238,79.0224032586558,2104.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
776000.0,14.642324,5.703730094350044E-8,776000.0,91.5,82.99251670735124,83.49514563106797,82.58196721311477,3104.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
777000.0,14.662027,5.709438936163979E-8,777000.0,86.1,72.2,70.67510548523205,72.2,4104.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
778000.0,14.678634,5.7142507280740444E-8,778000.0,86.7,73.39702046629223,74.07407407407408,71.64179104477611,5104.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
779000.0,14.696871,5.7221730676376125E-8,779000.0,88.1,76.19028563653971,74.84143763213531,75.8130081300813,6104.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
780000.0,14.713989,5.729609302141597E-8,780000.0,86.9,73.79832309267793,73.15573770491804,73.95626242544732,7104.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
781000.0,14.733388,5.7408427912741866E-8,781000.0,84.39999999999999,68.75600845991154,69.70873786407766,68.0327868852459,8104.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
782000.0,14.750965,5.751021204516288E-8,782000.0,89.8,79.58432075834241,80.45977011494253,79.14110429447852,9104.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
783000.0,14.769098,5.7615215838369364E-8,783000.0,89.9,79.77977977977979,79.92047713717693,79.21810699588477,10104.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
784000.0,14.787124,5.771960002059735E-8,784000.0,88.7,77.3994575869821,78.26923076923077,77.53479125248509,11104.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
785000.0,14.804884,5.78224438615143E-8,785000.0,92.7,85.39088391156082,85.4,83.95604395604397,12104.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
786000.0,14.824312,5.7934946684787636E-8,786000.0,90.2,80.28613270248958,81.98529411764706,78.7878787878788,13104.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
787000.0,14.842508,5.804031529567304E-8,787000.0,89.8,79.60000000000001,78.75000000000001,79.72166998011929,14104.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
788000.0,14.863083,5.8189225031269884E-8,788000.0,88.4,76.79842229271591,76.08247422680412,75.93360995850622,15104.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
789000.0,14.88107,5.83194043466614E-8,789000.0,87.4,74.79031948268135,74.02061855670104,73.8045738045738,16104.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
790000.0,14.899843,5.8482430310298965E-8,790000.0,86.7,73.36804164997997,72.68993839835728,71.2742980561555,17104.0,33568.0,11.0,6.0,6.0,3.0,4896.0,0.0,1.0294117647058822
791000.0,14.925212,5.8519235493408274E-8,791000.0,77.5,54.882695007018256,55.70866141732284,52.53164556962025,600.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
792000.0,14.942926,5.8544934851427835E-8,792000.0,86.7,73.40319161700596,73.76725838264299,73.92156862745098,608.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
793000.0,14.961535,5.8571932669728955E-8,793000.0,90.2,80.26763529757615,80.5940594059406,79.36842105263159,1608.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
794000.0,14.979172,5.8597520316640496E-8,794000.0,90.9,81.80989541689321,81.35245901639345,81.80000000000001,2608.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
795000.0,14.996727,5.8622988998475964E-8,795000.0,87.4,74.78547643442623,74.95029821073558,74.23312883435584,600.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
796000.0,15.013847,5.864782658509078E-8,796000.0,93.0,86.0020157097378,84.78260869565219,85.74338085539715,1600.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
797000.0,15.032429,5.8674785231964415E-8,797000.0,93.89999999999999,87.7683935288786,87.07627118644066,88.08593749999999,2600.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
798000.0,15.049684,5.8724780697375494E-8,798000.0,88.7,77.40271167459905,77.66798418972333,77.1255060728745,3600.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
799000.0,15.071819,5.875689401394787E-8,799000.0,83.2,66.34183869726887,65.14522821576763,65.57377049180327,792.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
800000.0,15.088348,5.8780874181538776E-8,800000.0,89.0,77.9968315437423,78.30374753451676,77.50511247443764,1792.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
801000.0,15.104367,5.880411444438824E-8,801000.0,91.9,83.79883351601316,83.96039603960396,83.70221327967808,2792.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
802000.0,15.122305,5.8856088866790086E-8,802000.0,85.7,71.4004575926785,71.1111111111111,71.34268537074148,3792.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
803000.0,15.14158,5.8911937177181195E-8,803000.0,86.8,73.50195724179464,72.8395061728395,72.8395061728395,4792.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
804000.0,15.159069,5.89626106454266E-8,804000.0,88.9,77.797513321492,78.40466926070039,76.58227848101265,5792.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
805000.0,15.176608,5.9038801857580694E-8,805000.0,84.5,69.0123950419832,68.74999999999999,69.12350597609561,6792.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
806000.0,15.196553,5.9154298502123974E-8,806000.0,84.8,69.570422450622,70.54263565891472,69.47791164658635,7792.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
807000.0,15.217373,5.927486205887459E-8,807000.0,88.4,76.75509083549417,77.29941291585128,75.68134171907757,8792.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
808000.0,15.234457,5.937379134818907E-8,808000.0,87.9,75.67917413711318,76.13412228796844,74.4186046511628,9792.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
809000.0,15.253733,5.9485413976427536E-8,809000.0,90.8,81.58460472955392,81.22448979591837,81.18609406952966,10792.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
810000.0,15.271004,5.958542613726519E-8,810000.0,86.8,73.58732191451897,74.31906614785993,72.26890756302521,11792.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
811000.0,15.291111,5.96145972443951E-8,811000.0,78.7,57.392501080190115,56.17283950617284,57.14285714285715,504.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
812000.0,15.307629,5.96385614532563E-8,812000.0,89.4,78.77580441703542,77.54237288135593,77.6842105263158,1504.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
813000.0,15.327015,5.966668653819292E-8,813000.0,87.5,74.99819987039066,75.29644268774703,75.14910536779324,808.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
814000.0,15.343913,5.969120204862617E-8,814000.0,91.3,82.59247995133899,82.45967741935485,82.20858895705521,1808.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
815000.0,15.361931,5.971734244790337E-8,815000.0,87.4,74.7845681557113,76.3157894736842,73.69519832985387,600.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
816000.0,15.379721,5.974315206623734E-8,816000.0,89.5,78.99243727741988,78.65853658536585,78.70182555780933,1600.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
817000.0,15.396863,5.97680215703116E-8,817000.0,92.60000000000001,85.19840142735417,85.40433925049311,84.05172413793103,2600.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
818000.0,15.41623,5.979611909016962E-8,818000.0,86.5,72.96886012686615,73.7864077669903,71.3375796178344,16.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
819000.0,15.438553,5.98285051559408E-8,819000.0,79.3,58.53764061147968,58.01217038539554,58.43373493975904,280.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
820000.0,15.455456,5.985302792034209E-8,820000.0,89.8,79.54559127278561,79.26829268292683,79.43548387096774,1280.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
821000.0,15.473537,5.987925971961677E-8,821000.0,91.5,83.00095194669099,83.26771653543308,82.18029350104823,2280.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
822000.0,15.489723,5.990274226499923E-8,822000.0,94.1,88.20132145199736,88.65384615384613,88.1763527054108,3280.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
823000.0,15.510684,5.996347567273506E-8,823000.0,84.1,68.15796851844435,68.57707509881422,67.55102040816325,4280.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
824000.0,15.527846,6.001320167548122E-8,824000.0,89.3,78.56415927430665,77.84679089026916,77.18550106609808,5280.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
825000.0,15.547743,6.009963628111609E-8,825000.0,88.1,76.20951619352259,75.05241090146751,76.24750499001996,6280.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
826000.0,15.567344,6.024149677819671E-8,826000.0,86.0,71.98397483360482,73.33333333333333,71.25256673511294,7280.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
827000.0,15.586517,6.038025966328047E-8,827000.0,83.2,66.39744620591165,66.06060606060605,65.57377049180327,8280.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
828000.0,15.607608,6.053290390306044E-8,828000.0,87.2,74.37375872893843,73.44398340248962,73.55371900826447,9280.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
829000.0,15.625418,6.06618021966682E-8,829000.0,85.6,71.08201461964816,71.54150197628458,69.36170212765957,10280.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
830000.0,15.643053,6.078943394331462E-8,830000.0,85.3,70.491645321621,68.85593220338983,68.45493562231759,11280.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
831000.0,15.668072,6.08257313486602E-8,831000.0,74.2,48.363854698288804,47.131147540983605,49.21259842519685,472.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
832000.0,15.685539,6.085107236065792E-8,832000.0,86.4,72.7763698890637,73.74517374517374,71.72557172557173,512.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
833000.0,15.704871,6.087911910273957E-8,833000.0,87.7,75.40177107248279,76.0233918128655,74.949083503055,712.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
834000.0,15.722274,6.090436726394621E-8,834000.0,87.4,74.80322518717604,75.29411764705883,75.14792899408283,1712.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
835000.0,15.738494,6.092789913631142E-8,835000.0,90.60000000000001,81.19842066733605,81.2,81.1623246492986,2712.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
836000.0,15.757418,6.098273044245105E-8,836000.0,86.5,73.00064798444838,71.93347193347192,72.67206477732793,3712.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
837000.0,15.775071,6.103387909217008E-8,837000.0,87.4,74.63768115942028,74.69879518072288,72.18543046357617,4712.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
838000.0,15.792416,6.108413532790205E-8,838000.0,90.2,80.32136417122823,80.20202020202021,80.04073319755601,5712.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
839000.0,15.810044,6.116071316517056E-8,839000.0,85.8,71.56417085527764,71.6566866267465,72.42718446601941,6712.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
840000.0,15.83392,6.133351359516376E-8,840000.0,84.7,69.40881026264437,69.27710843373494,70.1171875,7712.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
